precio_producto,costo_envio,categoria_producto,peso_producto,fotos_producto,ciudad_vendedor,estado_vendedor,estado_cliente,puntuacion_satisfaccion,comentario,dias_entrega,diferencia_estimado_real,mes_compra,anio_compra,dia_semana_compra,hora_compra,estado_orden
49.99,18.28,papelaria,600.0,3.0,brasilia,DF,RJ,5,,7.935289351735264,34.21613425947726,6,2018,0,20,delivered
99.99,8.89,beleza_saude,633.0,2.0,sao paulo,SP,SP,5,,2.984016203787178,12.58084490755573,6,2017,1,10,delivered
48.9,9.09,brinquedos,625.0,2.0,sao paulo,SP,SP,1,"tive que retirar no correio, não avisaram que eu teria que me deslocar para retirar, não entregaram em casa.",6.011412036605179,-0.615937499795109,8,2018,5,14,delivered
149.0,44.84,cama_mesa_banho,6550.0,1.0,brusque,SC,SP,5,Gosto muito de comprar na loja americas,5.1405555554665625,15.151759259402752,7,2018,3,16,delivered
89.99,9.44,beleza_saude,250.0,3.0,santo andre,SP,SP,3,,5.301666666287929,12.099039352033287,11,2017,5,14,delivered
80.0,12.9,cama_mesa_banho,700.0,1.0,ibitinga,SP,SP,5,,4.294155092444271,14.435949074104428,10,2017,4,6,delivered
377.0,22.72,eletroportateis,3767.0,7.0,itajobi,SP,MG,5,excelente atendimento,13.561539351940155,26.45038194442168,1,2017,4,23,delivered
239.0,72.34,moveis_cozinha_area_de_servico_jantar_e_jardim,22150.0,3.0,bento goncalves,RS,RS,5,otimo atendimento. recomendo.,2.1354282409884036,23.157997685018927,6,2018,3,16,delivered
170.0,29.59,cama_mesa_banho,1800.0,1.0,goiania,GO,SP,5,,11.21505787037313,20.0570717593655,12,2017,6,17,delivered
54.9,11.88,telefonia,100.0,1.0,sao paulo,SP,SP,5,,19.25307870376855,2.509710648097098,2,2018,4,5,delivered
29.5,13.08,cool_stuff,1867.0,8.0,sao paulo,SP,SP,4,"Produto correto, entrega no prazo. Vidro levemente lascado, defeito não sobressai nem afeta funcionamento. Ainda estou avaliando se o peso marcado não muda de uma hora para outra.",4.989537036977708,11.142662037163973,1,2018,0,20,delivered
49.0,15.1,relogios_presentes,400.0,7.0,sao paulo,SP,MG,4,Do jeitinho que eu queria ,14.403865740634501,11.106284722220153,11,2017,4,11,delivered
229.9,38.3,fashion_bolsas_e_acessorios,150.0,3.0,gama,DF,BA,5,Muito feliz!!,14.47949074069038,15.08282407419756,4,2018,3,10,delivered
279.0,15.7,perfumaria,333.0,1.0,campinas,SP,RJ,4,"Estou avaliando a fixação do perfume, pois achei diferença de cor do líquido do que eu já possuo.",6.037002314813435,15.53820601850748,7,2017,4,10,delivered
129.99,9.1,cool_stuff,1400.0,1.0,sao paulo,SP,SP,5,"Produtos de muita qualidade e super útil,",2.256828703917563,7.35903935180977,5,2017,0,9,delivered
59.99,11.92,eletroportateis,400.0,1.0,echapora,SP,SP,5,Ótimo,3.6512037036009133,20.055613426025957,2,2018,2,7,delivered
115.0,18.91,livros_interesse_geral,450.0,1.0,rio do sul,SC,SP,5,,8.023969907313585,3.4377199076116085,8,2018,3,12,delivered
34.9,14.52,fashion_bolsas_e_acessorios,150.0,5.0,sete lagoas,MG,SP,5,,8.501307870727032,13.755451388657093,3,2017,6,17,delivered
84.99,10.01,alimentos,1500.0,1.0,praia grande,SP,SP,5,Chegou uma linda casinha de madeira com panetone. Amei. Muito obrigada Geraldina Pusch,7.094849536661059,6.085393518675119,11,2017,4,19,delivered
171.0,15.7,beleza_saude,3500.0,1.0,atibaia,SP,SP,4,,18.368888888973743,-1.7566087963059545,11,2017,5,9,delivered
45.0,15.42,utilidades_domesticas,200.0,2.0,curitiba,PR,SP,5,,4.960104166995734,12.054386573843658,8,2018,6,23,delivered
17.99,15.1,telefonia,200.0,1.0,sao paulo,SP,RJ,5,,11.000127315055579,19.569629629608244,5,2017,0,10,delivered
64.9,15.2,informatica_acessorios,415.0,2.0,santos,SP,ES,4,,11.176041666418314,18.227465278003365,12,2017,0,14,delivered
69.9,11.88,cama_mesa_banho,950.0,1.0,ibitinga,SP,SP,1,,10.576817129272968,7.604872685391456,3,2017,4,19,delivered
29.99,15.1,telefonia,150.0,3.0,sao paulo,SP,PR,4,"Recebi parcial, faltou a capinha, mas o fornecedor mandou uma carta dizendo que será enviado em breve, agora estou no aguardo. Isso não é uma reclamação, apenas um comentário que ainda nao recebi tudo",18.283043981529772,10.23715277761221,10,2017,4,11,delivered
106.9,17.49,esporte_lazer,902.0,1.0,curitiba,PR,SP,5,,21.13031250005588,-0.5621527777984738,3,2017,2,10,delivered
287.0,24.59,esporte_lazer,1150.0,1.0,ribeirao preto,SP,RS,1,Recebi somente 1 unidade fiz a compra de duas. Cade a outra unidade,16.244733796454966,14.980289351660758,3,2018,0,18,delivered
287.0,24.59,esporte_lazer,1150.0,1.0,ribeirao preto,SP,RS,1,Recebi somente 1 unidade fiz a compra de duas. Cade a outra unidade,16.244733796454966,14.980289351660758,3,2018,0,18,delivered
134.99,9.76,cool_stuff,2350.0,1.0,sao paulo,SP,SP,5,"Chegou super rápido de verdade , e recomendo sim a todos que quiserem comprar.",2.502037037163973,10.312673611100763,8,2017,3,4,delivered
618.0,90.95,cool_stuff,15350.0,3.0,araraquara,SP,PE,5,,28.913217592518777,5.1461342591792345,12,2017,3,22,delivered
13.98,10.96,telefonia,225.0,1.0,sao paulo,SP,SP,5,"TUDO FOI DENTRO DO ESPERADO. 
RECOMENDO COM PUNHOS HERCÚLEOS A TODOS OS CLIENTES DAS lannister.COM",13.774675925727934,2.5772685185074806,4,2017,2,15,delivered
39.99,16.95,cama_mesa_banho,350.0,2.0,ibitinga,SP,MG,5,,7.522650463040918,25.156574074178934,4,2018,4,7,delivered
26.69,14.52,relogios_presentes,500.0,1.0,blumenau,SC,SP,3,"comprei 3 produtos e até agora só recebi 1, a gente não consegue acompanhar os pedidos!",9.464432870503515,20.63074074080214,3,2017,0,21,delivered
72.99,33.12,utilidades_domesticas,11350.0,1.0,sao paulo,SP,PA,4,,26.168958333320916,7.147824074141681,11,2017,4,16,delivered
45.9,7.58,moveis_decoracao,283.0,1.0,sao paulo,SP,SP,5,,2.482129629701376,11.983599537052214,6,2018,3,12,delivered
89.99,23.21,bebes,1350.0,3.0,sao paulo,SP,ES,5,"A entrega foi muito rápida e veio o produto correto, porém a qualidade das bolsas deixou a desejar um pouco.. Fora isso tudo excelente!",5.125983796548098,23.231400462798774,4,2018,0,15,delivered
49.99,16.05,beleza_saude,200.0,1.0,santo andre,SP,RS,4,,11.620601851958781,15.446261574048549,3,2017,4,22,delivered
209.0,20.65,beleza_saude,550.0,1.0,sao sebastiao,SP,DF,5,,11.397511574439704,11.146319444291294,7,2018,1,10,delivered
59.9,15.18,bebes,650.0,4.0,sao jose,SC,SP,5,,13.246145833283663,10.189155092462897,11,2017,6,13,delivered
45.9,8.72,esporte_lazer,150.0,1.0,sao paulo,SP,SP,5,Amei a atenção dada pelo fornecedor!!,7.952430555596948,7.398124999832362,2,2018,3,15,delivered
149.99,23.85,informatica_acessorios,6550.0,1.0,ilicinea,MG,MG,5,,12.174675925634801,7.249965277966112,10,2017,4,13,delivered
139.0,15.14,fashion_bolsas_e_acessorios,300.0,8.0,tubarao,SC,PR,4,Meu irmão gostou muito do boné ,21.542280092835426,-1.4346412038430572,3,2017,3,21,delivered
45.9,15.1,automotivo,400.0,1.0,guaruja,SP,SC,5,,22.922418981790543,19.414166666567326,1,2018,3,15,delivered
26.9,25.63,utilidades_domesticas,150.0,5.0,uberlandia,MG,RS,2,,26.044374999590218,0.10289351874962449,8,2017,6,20,delivered
81.5,13.59,cama_mesa_banho,1150.0,1.0,ibitinga,SP,SP,2,"A colcha é bonita, o tecido é fino, fácil de secar. o acabamento das almofadas menores não é legal, porque ficam apertadas.",8.956307870335877,29.171365740709007,1,2018,1,20,delivered
79.9,13.0,cama_mesa_banho,1383.0,1.0,ibitinga,SP,SP,5,"eu super recomendo gostei muito este produto e igual a o que visualizei na internet, amei, recomendo, e a propaganda e verdadeira alem da qualidade..",24.5835532406345,7.2880092593841255,5,2018,0,3,delivered
64.8,27.4,automotivo,925.0,2.0,penapolis,SP,MT,3,TUDO OK,14.173414351884276,20.335590277798474,6,2018,2,11,delivered
49.9,14.1,moveis_decoracao,450.0,3.0,santa barbara d'oeste,SP,ES,5,Bonito e de boa qualidade. Adorei ,8.248726851772517,12.3321527778171,11,2017,3,10,delivered
200.0,18.11,cama_mesa_banho,9750.0,5.0,sao paulo,SP,SP,5,Produto de ótima qualidade,7.705914352089167,16.384652777574956,8,2017,4,21,delivered
29.0,15.79,cool_stuff,200.0,2.0,brasilia,DF,RJ,1,"estou desapontado, já paguei ao stark 2 parcelas e não recebi o produto .",36.84567129611969,-7.908217592630535,12,2017,4,1,delivered
29.0,15.79,cool_stuff,200.0,2.0,brasilia,DF,RJ,1,"estou desapontado, já paguei ao stark 2 parcelas e não recebi o produto .",36.84567129611969,-7.908217592630535,12,2017,4,1,delivered
12.7,15.11,artigos_de_natal,400.0,3.0,sao bernardo do campo,SP,DF,5,,8.246087963227183,18.174490740522742,12,2017,2,13,delivered
12.7,15.11,artigos_de_natal,400.0,3.0,sao bernardo do campo,SP,DF,5,,8.246087963227183,18.174490740522742,12,2017,2,13,delivered
12.7,15.11,artigos_de_natal,400.0,3.0,sao bernardo do campo,SP,DF,5,,8.246087963227183,18.174490740522742,12,2017,2,13,delivered
59.9,13.44,ferramentas_jardim,1650.0,2.0,sao jose do rio preto,SP,SP,4,"Tive um problema mas pelo visto foi com os correios que entregou o produto em duas etapas! 
",10.820995370391756,15.485034722369164,8,2017,2,16,delivered
59.9,13.44,ferramentas_jardim,1650.0,2.0,sao jose do rio preto,SP,SP,4,"Tive um problema mas pelo visto foi com os correios que entregou o produto em duas etapas! 
",10.820995370391756,15.485034722369164,8,2017,2,16,delivered
45.9,16.08,moveis_decoracao,600.0,1.0,ibitinga,SP,RJ,5,Recomendo,22.075034722220153,4.120555555447936,11,2017,3,19,delivered
45.9,16.14,moveis_decoracao,700.0,1.0,ibitinga,SP,RJ,5,Recomendo,22.075034722220153,4.120555555447936,11,2017,3,19,delivered
138.0,18.55,cama_mesa_banho,6900.0,1.0,sao paulo,SP,RJ,1,Já abri um chamado e não tenho resposta de quando terei o produto comprado.,53.20194444432855,-21.92135416669771,4,2018,0,17,delivered
21.5,26.45,alimentos,2000.0,3.0,praia grande,SP,PR,5,bom,6.803888889029622,14.512546296231449,7,2018,4,16,delivered
69.9,16.25,esporte_lazer,800.0,2.0,ponte nova,MG,RJ,4,,20.685173611156642,30.303055555559695,10,2017,6,0,delivered
149.9,12.75,cama_mesa_banho,1700.0,1.0,piracicaba,SP,SP,4,,7.187615740578622,6.004212962929159,2,2018,4,19,delivered
299.99,14.93,brinquedos,1582.0,2.0,rio de janeiro,RJ,RJ,4,Chegou conforme o pedido.,5.553553240839392,11.883078703656793,11,2017,4,13,delivered
84.9,19.5,esporte_lazer,500.0,1.0,sao paulo,SP,PA,5,,22.300648148171604,17.324780092574656,6,2018,5,8,delivered
124.99,19.41,automotivo,1050.0,5.0,itaquaquecetuba,SP,CE,3,,18.42575231473893,4.021863426081836,3,2018,1,13,delivered
114.9,18.68,telefonia,300.0,2.0,franca,SP,MG,5,,11.303414351772517,22.0288657406345,5,2018,6,16,delivered
74.9,13.88,livros_interesse_geral,611.0,2.0,garca,SP,SP,4,,6.179398147854954,11.162071759346873,4,2018,6,15,delivered
69.9,26.57,cama_mesa_banho,2050.0,4.0,poa,SP,ES,5,"Bom
",9.014456018339843,17.218217592686415,4,2018,6,18,delivered
99.99,42.71,moveis_decoracao,1450.0,3.0,ferraz de vasconcelos,SP,RS,1,Nao recebi o lustre de bola o quadro foi entregue.,14.809201389085501,14.234652777668089,8,2018,0,22,delivered
134.9,42.71,moveis_decoracao,2550.0,4.0,cascavel,PR,RS,1,Nao recebi o lustre de bola o quadro foi entregue.,14.809201389085501,14.234652777668089,8,2018,0,22,delivered
299.99,12.71,telefonia,300.0,5.0,salvador,BA,BA,5,Recomendo a compra feita nessa loja por ter total respeito e responsabilidade para com os seus clientes.,13.012465277686715,14.563750000204891,4,2017,2,10,delivered
299.99,12.71,telefonia,300.0,5.0,salvador,BA,BA,5,Recomendo a compra feita nessa loja por ter total respeito e responsabilidade para com os seus clientes.,13.012465277686715,14.563750000204891,4,2017,2,10,delivered
69.99,17.12,moveis_sala,7500.0,1.0,mesquita,RJ,RJ,4,,4.150567129720002,26.071782407350838,6,2018,5,18,delivered
69.99,17.12,moveis_sala,7500.0,1.0,mesquita,RJ,RJ,4,,4.150567129720002,26.071782407350838,6,2018,5,18,delivered
154.9,8.34,relogios_presentes,600.0,1.0,sumare,SP,SP,1,Prazo para entrega de 15 dias e mesmo assim não foi entregue! Não comprar dessa loja e a lannister deveria ter maior controle dos parceiros! Tambem é culpada!,22.817557870410383,-9.794664351735264,11,2017,1,23,delivered
24.0,18.27,cool_stuff,100.0,2.0,batatais,SP,PR,5,,6.067881944123656,14.261307870503515,7,2018,2,16,delivered
99.0,31.0,moveis_decoracao,14500.0,4.0,mogi das cruzes,SP,SP,3,"Obrigado pelo produto, tudo em ordem com ele. Mas o outro qyue comnprei o GLOBO veio com defeito",7.31292824074626,9.118483796250075,11,2017,1,13,delivered
24.99,7.39,telefonia,350.0,6.0,sao paulo,SP,SP,5,,6.681724537163973,5.2445023148320615,5,2018,3,1,delivered
96.8,14.98,fashion_bolsas_e_acessorios,1870.0,1.0,borda da mata,MG,SP,4,,5.466307870578021,2.054178240709007,8,2018,3,11,delivered
53.89,18.26,consoles_games,157.0,2.0,niteroi,RJ,MG,4,"Apesar de ter demorado mais do que o esperado, recomendo a loja pois o produto chegou como esperado, creio eu que a demora se deu por motivos do correios.",17.40798611100763,4.142175925895572,3,2018,1,10,delivered
23.1,15.1,cool_stuff,300.0,1.0,ibitinga,SP,RJ,5,,36.116898148320615,5.11196759250015,12,2017,1,18,delivered
145.0,21.5,telefonia,8100.0,3.0,jacarei,SP,RS,4,,20.044548611156642,11.475243055727333,11,2017,6,11,delivered
72.0,11.51,papelaria,1050.0,1.0,bauru,SP,SP,1,,5.987037037033588,11.300972222350538,6,2018,5,17,delivered
125.0,11.52,beleza_saude,400.0,1.0,sao sebastiao,SP,SP,1,,5.987037037033588,11.300972222350538,6,2018,5,17,delivered
31.9,15.79,informatica_acessorios,200.0,2.0,belo horizonte,MG,PR,5,,4.969097222201526,25.310775463003665,11,2017,6,17,delivered
45.0,19.51,papelaria,800.0,3.0,itapecerica da serra,SP,ES,5,,6.863344907294959,15.264930555596948,6,2018,3,20,delivered
189.9,18.0,moveis_decoracao,6900.0,2.0,uba,MG,PR,4,,15.9183333334513,29.46267361100763,1,2017,1,14,delivered
44.99,16.11,informatica_acessorios,810.0,1.0,piracicaba,SP,RJ,4,"A data de entrega do produto era até 6 de dezembro e o produto chegou no dia 22/11/2017, bem adiantada.",11.486226851586252,13.195196759421378,11,2017,6,7,delivered
45.0,8.29,ferramentas_jardim,400.0,7.0,sao paulo,SP,SP,4,Entregou bem antes do prazo.,3.8149652779102325,13.255925925914198,4,2018,6,22,delivered
110.32,8.03,beleza_saude,350.0,1.0,hortolandia,SP,SP,5,,11.084953703917563,-4.841516203712672,8,2018,4,18,delivered
15.3,16.79,telefonia_fixa,100.0,2.0,cascavel,PR,RJ,1,,10.86785879638046,16.279317129403353,1,2018,1,20,delivered
37.9,7.55,utilidades_domesticas,700.0,1.0,rio de janeiro,RJ,RJ,5,,7.671574073843658,16.34954861132428,3,2018,1,23,delivered
269.99,13.34,esporte_lazer,2800.0,2.0,rio de janeiro,RJ,RJ,5,,7.676874999888241,5.421006944496185,9,2017,1,21,delivered
84.9,16.35,esporte_lazer,900.0,1.0,curitiba,PR,RS,4,,13.353159722406417,8.121909722220153,7,2017,2,12,delivered
299.99,14.0,construcao_ferramentas_construcao,1700.0,3.0,guarulhos,SP,SP,5,,5.479305555578321,16.55218750005588,5,2018,2,23,delivered
410.0,20.12,construcao_ferramentas_jardim,2600.0,1.0,pompeia,SP,RJ,3,,20.012592592742294,10.36172453686595,1,2018,5,15,delivered
69.9,13.08,moveis_decoracao,2600.0,6.0,sao paulo,SP,SP,5,,5.228842592332512,13.375312500167638,1,2018,4,9,delivered
49.99,12.69,cama_mesa_banho,900.0,1.0,ibitinga,SP,SP,5,,13.332164351828396,6.096180555410683,11,2017,3,13,delivered
25.0,8.34,livros_tecnicos,400.0,1.0,sao paulo,SP,SP,5,,4.980914351996034,-0.9020138890482485,8,2018,6,22,delivered
129.99,19.01,relogios_presentes,500.0,1.0,queimados,RJ,MG,4,,7.734178240876645,6.472557870205492,7,2018,1,19,delivered
125.0,15.63,papelaria,400.0,7.0,sao paulo,SP,RJ,5,Bom ,17.605972222052515,4.393506944645196,11,2017,0,0,delivered
349.0,37.76,beleza_saude,500.0,7.0,ipatinga,MG,PE,5,foi otimo,14.15591435180977,17.085763888899237,7,2017,4,18,delivered
22.0,14.52,informatica_acessorios,200.0,1.0,ribeirao preto,SP,SC,1,"Eu comprei o Produto descrito acima (ORIGINAL) e recebi o produto reciclado. Só o utilizei pela urgência. 
",18.071157407481223,13.576828703749925,4,2017,4,8,delivered
22.0,14.52,informatica_acessorios,200.0,1.0,ribeirao preto,SP,SC,1,"Eu comprei o Produto descrito acima (ORIGINAL) e recebi o produto reciclado. Só o utilizei pela urgência. 
",18.071157407481223,13.576828703749925,4,2017,4,8,delivered
152.8,16.08,esporte_lazer,2438.0,1.0,florianopolis,SC,SC,5,"chegou direitinho, antes do prazo final, recomendo",7.99927083356306,9.217037037014961,3,2018,4,18,delivered
449.0,26.01,ferramentas_jardim,4000.0,1.0,lages,SC,RJ,4,,13.159131944179535,8.229803240858018,5,2017,3,14,delivered
98.0,12.19,beleza_saude,450.0,4.0,presidente epitacio,SP,SP,4,,11.755428241100162,14.359571759123355,12,2017,4,21,delivered
27.99,11.85,eletronicos,138.0,3.0,bertioga,SP,SP,2,,5.01409722212702,13.129432870540768,10,2017,0,20,delivered
69.99,12.93,esporte_lazer,700.0,5.0,sao bernardo do campo,SP,MG,1,,7.245266203768551,10.936851851642132,3,2018,4,19,delivered
69.99,12.93,esporte_lazer,700.0,5.0,sao bernardo do campo,SP,MG,1,,7.245266203768551,10.936851851642132,3,2018,4,19,delivered
34.6,15.1,esporte_lazer,254.0,1.0,sao joao del rei,MG,SP,4,,17.289317129645497,6.159560185391456,8,2017,0,13,delivered
69.5,13.15,relogios_presentes,200.0,1.0,franca,SP,SP,5,,4.055416666902602,9.385393518488854,7,2018,4,13,delivered
38.99,19.32,cama_mesa_banho,550.0,1.0,ibitinga,SP,MG,5,,9.46295138914138,16.988356481306255,5,2018,3,13,delivered
119.0,65.69,pet_shop,15700.0,1.0,dois corregos,SP,SP,4,,13.597916666883975,1.477511574048549,5,2018,0,22,delivered
58.99,11.15,beleza_saude,200.0,2.0,santo andre,SP,SP,5,,4.0688425921835005,10.039456018712372,4,2018,4,21,delivered
89.1,19.59,esporte_lazer,902.0,1.0,rio de janeiro,RJ,PR,5,,11.192997685167938,12.330277777742594,3,2018,0,11,delivered
51.81,37.05,consoles_games,157.0,2.0,ribeirao preto,SP,CE,4,,28.303749999962747,2.1133217592723668,5,2018,1,13,delivered
185.0,13.63,esporte_lazer,1300.0,1.0,sao joaquim da barra,SP,SP,4,,6.13324074074626,15.220358796417713,1,2018,4,15,delivered
185.0,13.63,esporte_lazer,1300.0,1.0,sao joaquim da barra,SP,SP,4,,6.13324074074626,15.220358796417713,1,2018,4,15,delivered
75.0,20.02,moveis_decoracao,2600.0,6.0,sao paulo,SP,MG,4,,10.252476851921529,14.150081018451601,7,2017,5,14,delivered
49.99,17.6,ferramentas_jardim,1200.0,1.0,carapicuiba,SP,GO,5,material de boa qualidade. estou satisfeito.,18.700034722220153,10.494456018321216,9,2017,6,19,delivered
69.9,42.52,esporte_lazer,450.0,6.0,joinville,SC,PE,4,,19.838275462854654,15.091967592481524,8,2017,4,1,delivered
12.9,15.1,casa_conforto_2,700.0,1.0,ibitinga,SP,GO,5,,13.156238425988704,8.030428240541369,10,2017,2,19,delivered
44.9,15.1,esporte_lazer,500.0,1.0,curitiba,PR,SC,5,,14.946030092891306,8.320416666567326,2,2018,1,17,delivered
39.9,8.27,beleza_saude,600.0,1.0,petropolis,RJ,RJ,5,Muito obrigada! O produto é de qualidade e a entrega foi bem rápida! Maravilha!,2.5487037035636604,12.047106481622905,2,2018,1,9,delivered
29.0,15.1,relogios_presentes,150.0,2.0,sao paulo,SP,MG,5,Estraga rápida produto bom adorei excelente ,7.793645833153278,14.35122685180977,11,2017,1,20,delivered
125.9,39.74,cama_mesa_banho,6738.0,1.0,ibitinga,SP,SP,5,,19.34682870376855,0.13780092587694526,5,2018,5,12,delivered
249.99,12.95,moveis_decoracao,1500.0,1.0,sao paulo,SP,SP,2,,2.122569444589317,13.47100694430992,1,2018,2,9,delivered
26.9,13.37,utilidades_domesticas,1850.0,1.0,araguari,MG,MG,5,"chegou muito rapido, produto de acordo com a descrição.",4.010682870168239,13.240277777891606,10,2017,1,17,delivered
152.0,18.86,esporte_lazer,1200.0,2.0,sao paulo,SP,RJ,5,,4.964108796324581,32.18604166666046,6,2018,6,20,delivered
29.5,15.22,brinquedos,550.0,2.0,campo limpo paulista,SP,SP,3,"Olá, o pedido não veio inteiro, recebi um produto num dia, liguei, abri reclamação, fiquei com medo de não receber, porém.no dia seguinte recebi.",11.184872685465962,8.091296296101063,11,2017,6,17,delivered
29.9,10.15,brinquedos,7850.0,2.0,campo limpo paulista,SP,SP,3,"Olá, o pedido não veio inteiro, recebi um produto num dia, liguei, abri reclamação, fiquei com medo de não receber, porém.no dia seguinte recebi.",11.184872685465962,8.091296296101063,11,2017,6,17,delivered
109.9,42.0,eletronicos,5200.0,3.0,cajamar,SP,CE,5,APENAS UMA OBSERVAÇÃO DO PRODUTO O CABO QUE ALIMENTA O PRODUTO É MUITO PEQUENO NÃO DA PARA LIGAR EM TOMADAS.,12.450636574067175,16.134629629552364,1,2018,3,9,delivered
134.0,15.03,esporte_lazer,1450.0,1.0,ribeirao preto,SP,SP,2,,10.010266203898937,12.181354166474193,4,2018,2,19,delivered
298.0,18.57,instrumentos_musicais,7050.0,2.0,sao jose dos pinhais,SP,PR,3,"ótimo produto, chegou super bem",8.477974536828697,9.899768518749624,2,2018,3,14,delivered
45.5,18.23,utilidades_domesticas,500.0,3.0,sao paulo,SP,RS,5,ÓTIMO,8.141076388768852,39.29412037041038,6,2018,2,13,delivered
29.0,17.92,casa_conforto,800.0,1.0,santos,SP,BA,5,,4.682303240522742,21.294988425914198,8,2017,0,0,delivered
